image_name, bbox_x, bbox_y, bbox_width, bbox_height, Gender, Smile
im_GenFex_00279.jpg,74,89,91,110,1,1
im_GenFex_00280.jpg,47,72,57,89,0,1
im_GenFex_00281.jpg,207,257,258,320,0,1
im_GenFex_00282.jpg,94,136,116,169,1,1
im_GenFex_00283.jpg,119,167,148,207,1,1
im_GenFex_00284.jpg,70,106,86,131,0,1
im_GenFex_00285.jpg,76,90,94,111,0,1
im_GenFex_00286.jpg,37,45,45,55,0,1
im_GenFex_00287.jpg,90,106,111,131,1,1
im_GenFex_00288.jpg,78,116,96,144,0,1
im_GenFex_00289.jpg,167,216,207,269,0,1
im_GenFex_00290.jpg,175,242,218,301,1,1
im_GenFex_00291.jpg,242,320,301,399,1,1
im_GenFex_00292.jpg,79,95,98,117,1,1
im_GenFex_00293.jpg,49,72,60,89,0,1
im_GenFex_00294.jpg,38,51,46,62,0,1
im_GenFex_00295.jpg,85,108,105,134,0,1
im_GenFex_00296.jpg,180,255,224,318,1,1
im_GenFex_00298.jpg,169,246,210,306,1,1
im_GenFex_00299.jpg,73,99,90,123,0,1
im_GenFex_00300.jpg,30,37,36,45,0,1
im_GenFex_00301.jpg,137,112,170,139,1,1
im_GenFex_00302.jpg,114,140,141,174,0,1
im_GenFex_00303.jpg,87,136,108,169,1,1
im_GenFex_00304.jpg,67,78,83,96,0,1
im_GenFex_00305.jpg,119,153,148,190,1,1
im_GenFex_00306.jpg,41,44,50,54,0,1
im_GenFex_00307.jpg,61,84,75,104,1,1
im_GenFex_00308.jpg,95,103,118,128,1,1
im_GenFex_00309.jpg,59,73,72,90,1,1
im_GenFex_00310.jpg,299,367,372,457,0,1
im_GenFex_00311.jpg,111,145,138,180,0,1
im_GenFex_00312.jpg,172,195,214,243,1,1
im_GenFex_00313.jpg,91,102,112,126,0,1
im_GenFex_00314.jpg,227,310,282,386,1,1
im_GenFex_00315.jpg,42,51,51,63,1,1
im_GenFex_00316.jpg,57,87,70,107,0,1
im_GenFex_00317.jpg,137,171,170,212,1,1
im_GenFex_00318.jpg,83,117,103,145,1,1
im_GenFex_00319.jpg,43,73,52,90,1,1
im_GenFex_00320.jpg,175,214,218,266,0,1
im_GenFex_00321.jpg,129,168,160,209,0,1
im_GenFex_00322.jpg,243,267,302,332,1,1
im_GenFex_00323.jpg,75,62,92,76,0,1
im_GenFex_00324.jpg,47,49,58,60,1,1
im_GenFex_00325.jpg,71,107,88,133,1,1
im_GenFex_00326.jpg,116,139,144,173,1,1
im_GenFex_00327.jpg,69,78,85,96,1,1
im_GenFex_00328.jpg,24,34,29,41,1,1
im_GenFex_00329.jpg,215,281,268,350,0,1
im_GenFex_00330.jpg,39,51,48,62,1,1
im_GenFex_00331.jpg,82,114,101,141,0,1
im_GenFex_00332.jpg,211,270,263,336,1,1
im_GenFex_00333.jpg,51,68,62,84,1,1
im_GenFex_00334.jpg,255,291,317,362,0,1
im_GenFex_00335.jpg,122,177,151,220,0,1
im_GenFex_00336.jpg,171,205,213,255,0,1
im_GenFex_00337.jpg,47,59,58,73,1,1
im_GenFex_00338.jpg,48,99,59,123,1,1
im_GenFex_00339.jpg,211,215,263,267,1,1
im_GenFex_00340.jpg,255,273,318,340,1,1
im_GenFex_00341.jpg,147,164,183,204,1,1
im_GenFex_00342.jpg,95,117,118,145,1,1
im_GenFex_00343.jpg,39,72,47,89,1,1
im_GenFex_00344.jpg,206,239,256,297,1,1
im_GenFex_00345.jpg,86,79,106,98,1,1
im_GenFex_00346.jpg,29,36,35,44,1,1
im_GenFex_00347.jpg,125,150,155,186,1,1
im_GenFex_00348.jpg,130,194,161,241,1,1
im_GenFex_00349.jpg,54,63,66,78,1,1
im_GenFex_00350.jpg,239,285,298,355,1,1
im_GenFex_00351.jpg,39,42,48,51,1,1
im_GenFex_00352.jpg,58,89,71,110,1,1
im_GenFex_00353.jpg,315,356,392,444,1,1
im_GenFex_00354.jpg,39,53,48,65,0,1
im_GenFex_00355.jpg,129,161,160,200,0,1
im_GenFex_00356.jpg,275,363,343,452,1,1
im_GenFex_00357.jpg,90,95,111,117,0,1
im_GenFex_00358.jpg,106,133,131,165,1,1
im_GenFex_00359.jpg,20,34,24,41,0,1
im_GenFex_00360.jpg,127,133,157,165,0,1
im_GenFex_00361.jpg,101,161,125,200,1,1
im_GenFex_00362.jpg,201,229,250,285,1,1
im_GenFex_00363.jpg,93,96,115,119,0,1
im_GenFex_00364.jpg,50,48,61,59,0,1
im_GenFex_00365.jpg,42,81,51,100,1,1
im_GenFex_00366.jpg,59,47,72,57,1,1
im_GenFex_00367.jpg,97,127,120,157,1,1
im_GenFex_00368.jpg,209,238,260,296,1,1
im_GenFex_00369.jpg,33,38,40,46,1,1
im_GenFex_00370.jpg,303,401,378,500,1,1
im_GenFex_00371.jpg,47,55,57,67,1,1
im_GenFex_00372.jpg,31,48,38,59,1,1
im_GenFex_00373.jpg,109,128,135,159,0,1
im_GenFex_00374.jpg,244,297,304,370,1,1
im_GenFex_00375.jpg,151,167,188,208,1,1
im_GenFex_00376.jpg,217,294,270,366,0,1
im_GenFex_00377.jpg,68,102,84,126,1,1
im_GenFex_00378.jpg,45,57,55,70,0,1
im_GenFex_00379.jpg,67,79,83,98,1,1
im_GenFex_00380.jpg,52,67,64,82,0,1
im_GenFex_00381.jpg,171,254,212,316,1,1
im_GenFex_00382.jpg,121,152,150,189,1,1
im_GenFex_00383.jpg,51,69,63,85,0,1
im_GenFex_00384.jpg,79,99,98,123,0,1
im_GenFex_00385.jpg,250,271,311,337,1,1
im_GenFex_00386.jpg,139,181,172,225,0,1
im_GenFex_00387.jpg,104,155,129,192,0,1
im_GenFex_00388.jpg,102,99,126,123,0,1
im_GenFex_00389.jpg,45,50,55,61,0,1
im_GenFex_00390.jpg,57,51,70,62,1,1
im_GenFex_00391.jpg,121,187,150,233,1,1
im_GenFex_00392.jpg,283,317,353,395,1,1
im_GenFex_00393.jpg,259,291,322,363,1,1
im_GenFex_00394.jpg,103,136,127,169,1,1
im_GenFex_00395.jpg,30,39,36,47,0,1
im_GenFex_00396.jpg,181,213,225,265,1,1
im_GenFex_00397.jpg,127,173,158,215,0,1
im_GenFex_00398.jpg,39,50,48,61,0,1
im_GenFex_00399.jpg,58,76,71,94,0,1
im_GenFex_00401.jpg,345,313,430,390,0,1
im_GenFex_00402.jpg,28,35,34,42,0,1
im_GenFex_00403.jpg,44,55,54,68,1,1
im_GenFex_00404.jpg,177,208,220,259,1,1
im_GenFex_00405.jpg,94,91,116,112,0,1
im_GenFex_00406.jpg,47,54,58,66,0,1
im_GenFex_00407.jpg,51,52,62,64,0,1
im_GenFex_00408.jpg,283,343,352,428,0,1
im_GenFex_00409.jpg,85,78,105,96,1,1
im_GenFex_00410.jpg,73,87,90,108,0,1
im_GenFex_00411.jpg,115,137,143,170,0,1
im_GenFex_00412.jpg,157,198,195,246,0,1
im_GenFex_00413.jpg,102,106,126,131,0,1
im_GenFex_00414.jpg,70,67,86,82,1,1
im_GenFex_00415.jpg,90,139,111,172,1,1
im_GenFex_00416.jpg,92,114,114,141,0,1
im_GenFex_00417.jpg,99,128,122,159,1,1
im_GenFex_00418.jpg,287,314,358,391,0,1
im_GenFex_00419.jpg,48,51,59,62,0,1
im_GenFex_00420.jpg,53,63,65,77,0,1
im_GenFex_00421.jpg,103,112,127,139,0,1
im_GenFex_00422.jpg,283,317,353,395,0,1
im_GenFex_00423.jpg,90,107,111,132,0,1
im_GenFex_00424.jpg,211,238,262,296,0,1
im_GenFex_00425.jpg,99,115,122,142,1,1
im_GenFex_00426.jpg,79,96,98,119,0,1
im_GenFex_00427.jpg,157,185,195,230,0,1
im_GenFex_00428.jpg,163,174,203,216,1,1
im_GenFex_00429.jpg,156,129,194,160,1,1
im_GenFex_00430.jpg,216,223,269,278,1,1
im_GenFex_00431.jpg,125,164,155,204,0,1
im_GenFex_00432.jpg,113,151,140,188,0,1
im_GenFex_00433.jpg,415,469,517,585,1,1
im_GenFex_00434.jpg,232,193,289,240,1,1
im_GenFex_00435.jpg,215,272,267,339,1,1
im_GenFex_00436.jpg,89,117,110,145,0,1
im_GenFex_00437.jpg,111,143,138,177,1,1
im_GenFex_00438.jpg,215,217,267,270,1,1
im_GenFex_00439.jpg,37,59,45,72,1,1
im_GenFex_00440.jpg,78,109,96,135,1,1
im_GenFex_00441.jpg,67,85,83,105,1,1
im_GenFex_00442.jpg,80,102,99,126,1,1
im_GenFex_00443.jpg,120,105,149,130,1,1
im_GenFex_00444.jpg,109,155,135,193,0,1
im_GenFex_00445.jpg,103,127,128,158,0,1
im_GenFex_00446.jpg,90,143,111,177,1,1
im_GenFex_00447.jpg,65,91,80,112,1,1
im_GenFex_00448.jpg,99,136,123,169,1,1
im_GenFex_00449.jpg,128,153,159,190,1,1
im_GenFex_00450.jpg,217,217,270,270,0,1
im_GenFex_00451.jpg,34,41,41,50,0,1
im_GenFex_00452.jpg,239,352,298,439,0,1
im_GenFex_00453.jpg,43,51,52,62,0,1
im_GenFex_00454.jpg,73,77,90,95,1,1
im_GenFex_00455.jpg,45,69,55,85,0,1
im_GenFex_00456.jpg,303,401,378,500,1,1
im_GenFex_00457.jpg,58,75,71,92,0,1
im_GenFex_00458.jpg,68,174,84,216,0,1
im_GenFex_00459.jpg,127,134,158,166,0,1
im_GenFex_00460.jpg,259,256,322,319,1,1
im_GenFex_00461.jpg,141,211,175,263,0,1
im_GenFex_00462.jpg,35,27,42,32,1,1
im_GenFex_00463.jpg,583,435,728,543,0,1
im_GenFex_00464.jpg,156,208,194,259,0,1
im_GenFex_00465.jpg,111,164,138,204,0,1
im_GenFex_00466.jpg,104,80,129,99,0,1
im_GenFex_00467.jpg,41,63,50,78,0,1
im_GenFex_00468.jpg,107,138,132,171,0,1
im_GenFex_00469.jpg,265,359,330,447,0,1
im_GenFex_00470.jpg,83,93,102,115,0,1
im_GenFex_00471.jpg,71,107,87,132,0,1
im_GenFex_00472.jpg,89,126,110,156,1,1
im_GenFex_00473.jpg,47,67,57,82,0,1
im_GenFex_00474.jpg,111,137,138,170,1,1
im_GenFex_00475.jpg,39,40,47,49,1,1
im_GenFex_00476.jpg,209,286,260,356,0,1
im_GenFex_00477.jpg,339,354,422,441,1,1
im_GenFex_00478.jpg,206,255,256,317,0,1
im_GenFex_00479.jpg,171,279,212,348,1,1
im_GenFex_00480.jpg,36,47,44,57,0,1
im_GenFex_00481.jpg,174,223,216,278,1,1
im_GenFex_00482.jpg,25,34,30,41,1,1
im_GenFex_00483.jpg,61,83,75,102,1,1
im_GenFex_00484.jpg,196,242,244,301,0,1
im_GenFex_00485.jpg,207,275,258,342,0,1
im_GenFex_00486.jpg,30,29,36,35,0,1
im_GenFex_00487.jpg,39,44,47,54,0,1
im_GenFex_00488.jpg,262,345,326,430,0,1
im_GenFex_00489.jpg,152,187,189,232,0,1
im_GenFex_00490.jpg,117,176,145,219,1,1
im_GenFex_00491.jpg,77,94,95,116,0,1
im_GenFex_00492.jpg,58,75,71,92,1,1
im_GenFex_00493.jpg,211,240,262,299,0,1
im_GenFex_00494.jpg,45,83,55,103,1,1
im_GenFex_00495.jpg,172,214,214,266,1,1
im_GenFex_00496.jpg,251,219,312,272,0,1
im_GenFex_00497.jpg,179,227,223,283,0,1
im_GenFex_00498.jpg,231,285,287,355,1,1
im_GenFex_00499.jpg,72,89,89,110,0,1
im_GenFex_00500.jpg,33,61,40,75,0,1
im_GenFex_00501.jpg,51,58,62,71,1,1
im_GenFex_00503.jpg,44,48,54,59,0,1
im_GenFex_00504.jpg,27,32,32,39,0,1
im_GenFex_00505.jpg,113,140,140,174,1,1
im_GenFex_00506.jpg,159,283,197,353,1,1
im_GenFex_00507.jpg,131,151,163,187,1,1
im_GenFex_00508.jpg,187,253,233,315,1,1
im_GenFex_00509.jpg,49,59,60,73,0,1
im_GenFex_00510.jpg,103,103,127,128,0,1
im_GenFex_00511.jpg,91,135,113,167,0,1
im_GenFex_00512.jpg,87,105,107,130,1,1
im_GenFex_00513.jpg,253,339,315,423,1,1
im_GenFex_00514.jpg,303,315,378,392,0,1
im_GenFex_00515.jpg,48,53,59,65,1,1
im_GenFex_00516.jpg,141,153,175,190,0,1
im_GenFex_00517.jpg,139,207,173,257,0,1
im_GenFex_00518.jpg,183,207,228,257,0,1
im_GenFex_00519.jpg,271,283,338,353,1,1
im_GenFex_00520.jpg,71,87,87,107,1,1
im_GenFex_00521.jpg,359,406,448,506,0,1
im_GenFex_00522.jpg,96,110,119,136,1,1
im_GenFex_00523.jpg,72,131,89,163,0,1
im_GenFex_00524.jpg,133,172,165,214,0,1
im_GenFex_00525.jpg,31,39,37,48,0,1
im_GenFex_00526.jpg,44,52,54,64,1,1
im_GenFex_00527.jpg,91,55,112,68,0,1
im_GenFex_00528.jpg,194,273,241,340,1,1
im_GenFex_00529.jpg,48,42,59,51,0,1
im_GenFex_00530.jpg,276,374,344,466,0,1
im_GenFex_00531.jpg,222,354,276,441,0,1
im_GenFex_00532.jpg,55,67,68,82,0,1
im_GenFex_00534.jpg,186,203,231,253,0,1
im_GenFex_00535.jpg,236,263,294,327,1,1
im_GenFex_00536.jpg,35,51,42,62,0,1
im_GenFex_00537.jpg,170,147,211,182,1,1
im_GenFex_00538.jpg,283,263,353,327,0,1
im_GenFex_00539.jpg,239,270,298,336,0,1
im_GenFex_00540.jpg,47,46,58,56,0,1
im_GenFex_00541.jpg,47,51,58,63,1,1
im_GenFex_00542.jpg,119,129,148,160,1,1
